team,season,points_scored,points_allowed,wins,losses,ties,pass_off_epa_per_att,pass_off_total_epa,pass_off_total_yards_gained,pass_off_yards_gained_per_att,run_off_epa_per_att,run_off_total_epa,run_off_total_yards_gained,run_off_yards_gained_per_att,pass_def_epa_per_att,pass_def_total_epa,pass_def_total_yards_allowed,pass_def_yards_allowed_per_att,run_def_epa_per_att,run_def_total_epa,run_def_total_yards_allowed,run_def_yards_allowed_per_att,division
BAL,2015,328,401,5,11,0,-0.008926864328729103,-6.186316979809268,4286,6.166906474820144,-0.12871527555212967,-49.040519985361406,1481,3.8871391076115485,0.13186966024473146,76.88001192267843,3734,6.3938356164383565,-0.11436828220828409,-46.31915429435506,1674,4.123152709359606,AFC North
BAL,2016,343,321,8,8,0,-0.025929012233001876,-18.25402461203332,4109,5.811881188118812,-0.03107950373786002,-11.033223826940308,1471,4.132022471910112,0.047677978554913986,28.79749904716805,3724,6.1655629139072845,-0.1586522263379823,-59.335932650405375,1441,3.8426666666666667,AFC North
BAL,2017,395,303,9,7,0,-0.10051847031507719,-59.10486054526539,3030,5.144312393887946,-0.024852816661386872,-11.05950341431716,1873,4.2089887640449435,-0.1636648482350008,-99.01723318217549,3421,5.654545454545454,-0.06316978020985553,-26.973496149608312,1818,4.247663551401869,AFC North
BAL,2018,389,287,10,6,0,0.013751745253148803,8.017267482585753,3558,6.071672354948806,0.05598054365098007,29.557727047717478,2460,4.659090909090909,-0.03422533781267645,-21.151258768234044,3362,5.440129449838188,-0.07447640989290098,-25.76883782294374,1335,3.847262247838617,AFC North
ATL,2009,363,325,9,7,0,0.08290959713456446,48.833752712258466,3571,6.062818336162988,-0.058511968536611045,-25.511218281962414,1891,4.337155963302752,0.09612335088908104,53.444583094329055,3873,6.903743315508021,-0.12019201667116612,-50.84122305190327,1717,4.0591016548463354,NFC South
ATL,2010,414,288,13,3,0,0.172838404492837,103.7030426957022,3571,5.951666666666667,-0.0628187260252968,-30.27862594419306,1911,3.9647302904564317,0.05424468392127951,31.353427306499558,3627,6.221269296740995,-0.1000836281000849,-35.82993885983039,1700,4.722222222222222,NFC South
ATL,2011,402,350,10,6,0,0.13335174862006685,81.21121490962071,4200,6.862745098039215,-0.05371203083012897,-23.203597318615717,1863,4.3125,-0.004615383707661667,-2.718461003812722,3783,6.390202702702703,-0.06564490795429037,-24.09168121922457,1559,4.247956403269755,NFC South
ATL,2012,419,299,13,3,0,0.21478786019830715,138.3233819677098,4509,7.001552795031056,-0.1528165969793015,-55.625241300465746,1386,3.797260273972603,-0.004269877874422358,-2.4509098999184333,3878,6.6977547495682215,-0.008239040934459756,-3.3368115784562007,1975,4.8525798525798525,NFC South
ATL,2013,353,443,4,12,0,0.0542739537179261,37.55757597280486,4253,6.0844062947067235,-0.060221387771967845,-18.789072984853966,1263,4.022292993630574,0.15677775909758582,85.91421198547704,3897,7.111313868613139,0.025407808436123842,11.306474754075111,2184,4.907865168539326,NFC South
ATL,2014,381,417,6,10,0,0.14835958613364972,97.02716933140691,4558,6.958778625954198,-0.09876463649099328,-36.14785695570354,1502,4.070460704607046,0.16248128880980323,94.40162879849566,4475,7.70223752151463,0.03754180185986009,16.480851016478578,1917,4.3568181818181815,NFC South
ATL,2015,339,345,8,8,0,0.1590335956221769,103.37183715441498,4384,6.723926380368098,-0.12037738044315541,-48.873216459921096,1626,4.004926108374384,0.12015188511749111,69.56794148302735,3882,6.704663212435233,-0.056511091271255,-22.660947599773255,1691,4.216957605985037,NFC South
ATL,2016,540,406,11,5,0,0.3293092625545259,190.01144449396148,4727,8.192374350086656,0.07539971312108709,30.913882379645706,1943,4.739024390243903,0.10305543653652184,71.00519577366354,4268,6.185507246376812,0.01940416979290823,6.946692785861147,1698,4.703601108033241,NFC South
ATL,2017,353,315,10,6,0,0.1856934524905848,101.76001196484047,3990,7.26775956284153,-0.09550131681858853,-40.20605438062577,1859,4.415676959619953,0.04381930737326088,25.634294813357617,3431,5.825127334465195,-0.053757872726406836,-20.858054617845852,1679,4.316195372750642,NFC South
ATL,2018,414,423,7,9,0,0.17825146064572567,117.64596402617893,4657,7.0347432024169185,-0.04317841489760581,-14.853374724776398,1580,4.593023255813954,0.09846648421309472,61.049220212118726,4153,6.666131621187801,0.1402791597839994,55.69082643424777,2019,5.07286432160804,NFC South
ARI,2009,375,325,10,6,0,0.02968649061179515,18.16813225441863,4021,6.54885993485342,-0.12881183992245396,-44.31127293332416,1506,4.3652173913043475,-0.013731627781055866,-8.664657129846251,3744,5.933438985736926,-0.11980699204695419,-46.96434088240604,1812,4.598984771573604,NFC West
ARI,2010,289,434,5,11,0,-0.26476366847616595,-159.3877284226519,2913,4.822847682119205,-0.10905890085497574,-35.00790717444721,1388,4.3105590062111805,0.016958988689386945,9.513992654746076,3668,6.515097690941386,-0.06160215398858033,-31.355496380187386,2340,4.5703125,NFC West
ARI,2011,312,348,8,8,0,-0.08481559822309588,-50.46528094274205,3567,5.974874371859296,-0.06037906789013178,-22.883666730359945,1635,4.313984168865435,-0.02439556674481516,-15.003273548061324,3696,6.009756097560976,-0.027305134626361638,-12.533056793499991,2002,4.3616557734204795,NFC West
ARI,2012,250,357,5,11,0,-0.26770757355348573,-176.68699854530058,3005,4.553030303030303,-0.22683972318487253,-79.16706339152051,1210,3.4670487106017194,-0.1325217582250486,-70.6340971339509,3203,6.009380863039399,-0.06899915151649218,-33.326590182465715,2223,4.555327868852459,NFC West
ARI,2013,379,324,10,6,0,0.022739104310946612,13.916331838299326,4002,6.517915309446254,-0.1008451070062052,-40.640578123500696,1562,3.8759305210918114,-0.05399867204291183,-35.74712089240763,3707,5.591251885369532,-0.1419310195760051,-51.095167047361834,1365,3.781163434903047,NFC West
ARI,2014,310,299,11,5,0,0.04389693495908857,26.162573235616787,3810,6.381909547738694,-0.15601294697224563,-59.908971637342326,1328,3.4583333333333335,-0.005996680581436068,-3.651978474094565,4152,6.773246329526917,-0.061093471627108084,-23.520986576436613,1752,4.538860103626943,NFC West
ARI,2015,489,313,13,3,0,0.26738918085859686,154.550946536269,4616,7.986159169550173,-0.04450498091828172,-18.781101947514887,1946,4.611374407582939,-0.036999645427268454,-22.53278406520649,3691,6.050819672131148,-0.1523411986283402,-55.909219896600845,1468,4,NFC West
ARI,2016,418,362,7,8,1,0.03236367058569619,22.104387010030496,4142,6.037900874635569,-0.06899874046338694,-26.978507521184298,1735,4.437340153452685,-0.05478985215627569,-32.435592476515204,3366,5.666666666666667,-0.1264528957770028,-52.098593060125154,1530,3.7046004842615012,NFC West
ARI,2017,295,361,8,8,0,-0.10702437206957115,-69.03071998487339,3637,5.621329211746523,-0.1915057883184336,-75.64478638578127,1399,3.541772151898734,-0.03319450563036593,-19.883508872589193,3543,5.914858096828047,-0.13993317054002258,-56.11320138654905,1439,3.5796019900497513,NFC West
ARI,2018,225,425,3,13,0,-0.29438155983530995,-159.8491869905733,2525,4.616087751371115,-0.0996175497436757,-34.56728976105547,1350,3.8904899135446684,0.0329075368989691,18.197867905129915,3264,5.891696750902527,0.08791155334809758,44.131599780744985,2496,4.972111553784861,NFC West
SEA,2009,280,390,5,11,0,-0.1250030724456577,-81.00199094478619,3503,5.397534668721109,-0.17682056184712816,-68.25273687299148,1573,4.043701799485861,0.08545795261954688,50.42019204553266,3929,6.648054145516075,-0.13103507977263942,-54.64162826519064,1790,4.282296650717703,NFC West
SEA,2010,310,407,7,9,0,-0.10991482671470534,-63.310940187670276,3343,5.793760831889082,-0.1324881423687481,-48.225683822224305,1441,3.9157608695652173,0.0816621560351738,50.30388811766706,3998,6.46925566343042,-0.056027993162111524,-24.484233011842736,1921,4.395881006864989,NFC West
SEA,2011,321,315,7,9,0,-0.0829607117445804,-46.1261557299867,3108,5.589928057553957,-0.1353423395791868,-59.144602396104624,1763,4.025114155251141,-0.05849268091739282,-33.10685739924433,3516,6.201058201058201,-0.07412107437395435,-33.725088840149226,1793,3.932017543859649,NFC West
SEA,2012,412,245,11,5,0,0.17086755259230593,74.49825293024539,3031,6.935926773455377,0.03841353601537445,20.05186580002546,2596,4.973180076628353,-0.06373555468978304,-37.73144837635155,3243,5.459595959595959,-0.015792530434776575,-5.685310956519567,1656,4.6,NFC West
SEA,2013,417,231,13,3,0,0.1463200313393938,67.30721441612116,3236,7.034782608695652,-0.06527942667317818,-32.05219849653049,2210,4.5010183299389,-0.25781078575585203,-145.92090473781226,2756,4.843585237258348,-0.10689997057898148,-43.72208796680343,1631,3.9877750611246943,NFC West
SEA,2014,394,254,12,4,0,0.08322145461116688,41.02817712330527,3250,6.578947368421052,0.10225198065697627,51.63725023177302,2782,5.4980237154150196,-0.07024213173313781,-38.00099326762756,2969,5.457720588235294,-0.17359270268157462,-64.9236708029089,1302,3.481283422459893,NFC West
SEA,2015,423,277,10,6,0,0.24836056572656104,132.12782096653046,3790,7.110694183864916,-0.026395270148598222,-12.643334401178548,2295,4.78125,-0.04373678599370635,-25.4985462343308,3368,5.777015437392796,-0.10384222913969794,-36.55246465717367,1316,3.7386363636363638,NFC West
SEA,2016,354,292,10,5,1,0.0874187998774294,53.06321152559964,4126,6.786184210526316,-0.10632741221464148,-41.042381114851615,1611,4.162790697674419,0.03445789005712934,19.8477446729065,3622,6.26643598615917,-0.15525999536087473,-67.07231799589788,1503,3.4711316397228638,NFC West
SEA,2017,366,332,9,7,0,0.070891610513944,41.68426698219908,3655,6.205432937181664,-0.09624468583961955,-37.9204062208101,1629,4.124050632911392,-0.060657236803840886,-35.36316905663924,3348,5.732876712328767,-0.06407761861681682,-28.00191933554895,1835,4.17995444191344,NFC West
SEA,2018,428,347,10,6,0,0.14130789741692468,65.70817229886997,3095,6.627408993576017,0.06788089363241137,35.162302901589094,2572,4.9652509652509655,0.03317276625363617,19.406068258377157,3842,6.5563139931740615,-0.043461336154028286,-15.689542351604212,1821,5.044321329639889,NFC West
NYG,2009,402,427,8,8,0,0.13521390077339707,76.66628173851613,4019,7.038528896672505,-0.0835315949568838,-36.169180616330685,1848,4.267898383371825,0.05436491869417764,28.75904198921997,3418,6.449056603773585,0.01801866581192044,7.35161565126354,1777,4.3341463414634145,NFC East
NYG,2010,394,347,10,6,0,0.04834427395624271,26.492662128021003,3885,7.0636363636363635,-0.13366666285341766,-61.62033157542554,2222,4.81995661605206,-0.1503000764129282,-87.77524462515008,3353,5.721843003412969,-0.09389404689751664,-35.49194972726129,1633,4.308707124010554,NFC East
NYG,2011,394,400,9,7,0,0.11914000464023773,72.79454283518525,4711,7.697712418300654,-0.09951217657542258,-39.10828539414108,1454,3.6903553299492384,0.10995348023925053,69.49059951120633,4084,6.451816745655608,-0.05819107920966854,-24.556635426480124,1932,4.578199052132701,NFC East
NYG,2012,429,344,9,7,0,0.08802466523016164,45.33270259353324,3496,6.788349514563107,-0.01144911691591667,-4.339215311132417,1813,4.783641160949868,0.06023907342111042,31.926708913188524,3836,7.2105263157894735,-0.029552248733526857,-11.584481503542529,1843,4.701530612244898,NFC East
NYG,2013,294,383,7,9,0,-0.12868333060164402,-77.2099983609864,3588,5.9700499168053245,-0.23589299093046476,-87.98808561706336,1344,3.603217158176944,-0.053021090673562914,-33.350266033671076,3592,5.710651828298887,-0.08027751270182841,-35.08127305069902,1757,3.993181818181818,NFC East
NYG,2014,380,400,6,10,0,0.10783784750673062,68.26135747176048,4272,6.738170347003154,-0.12605288820621027,-55.33721792252631,1612,3.6636363636363636,0.06644720503213562,37.47622363812449,3852,6.80565371024735,0.020058461375764967,8.424553777821286,2180,5.165876777251185,NFC East
NYG,2015,420,442,6,10,0,0.11304030959885024,72.79795938165955,4347,6.7291021671826625,-0.08891346620565953,-35.209732617441176,1620,4.090909090909091,0.16017101312318033,105.23235562192949,4793,7.28419452887538,-0.024436101427865092,-10.483087512554125,1954,4.544186046511628,NFC East
NYG,2016,310,284,11,5,0,-0.01888152452927893,-11.6499006345651,3877,6.283630470016208,-0.11300719336765902,-42.94273347971043,1432,3.768421052631579,-0.043846967992005624,-28.763611002755688,4018,6.09711684370258,-0.14003249900785542,-54.3326096150479,1426,3.6752577319587627,NFC East
NYG,2017,246,388,3,13,0,-0.0910092033942545,-58.24589017232287,3479,5.427457098283932,-0.11064783110650872,-42.710062807112365,1561,4.02319587628866,0.07929034000169567,46.14697788098688,4038,6.926243567753001,-0.06319509941813999,-28.121819241072295,1954,4.391011235955056,NFC East
NYG,2018,369,412,5,11,0,0.04849553437769379,30.649177726702476,4053,6.392744479495268,9.92804732280387e-4,0.3484744610304159,1658,4.7236467236467234,0.13076920241849177,76.2384450099807,4048,6.91965811965812,0.008089009062074,3.462095878567672,1918,4.481308411214953,NFC East
GB,2009,461,297,11,5,0,0.1740318243009986,104.07103093199716,4198,6.985024958402662,-0.01677373959681404,-7.044970630661895,1893,4.507142857142857,-0.1545791745775959,-89.03760455669523,3220,5.590277777777778,-0.24837840490019628,-90.90649619347184,1336,3.630434782608696,NFC North
GB,2010,388,240,10,6,0,0.13478187501667852,77.09523250954011,4124,7.184668989547038,-0.05945359645774996,-24.197613758304232,1620,3.98034398034398,-0.15377598670543344,-86.8834324885699,3107,5.460456942003515,-0.07680040245884104,-30.25935856878337,1840,4.658227848101266,NFC North
GB,2011,560,359,15,1,0,0.3707555814960662,218.375037501183,4918,8.34974533106961,-0.03710903123828064,-13.841668651878678,1585,4.237967914438503,0.012559262263452928,8.339350142932744,4791,7.204511278195489,0.06352597002208084,24.076342638368637,1799,4.734210526315789,NFC North
GB,2012,433,336,11,5,0,0.17258891046815855,105.27923538557671,4057,6.6508196721311474,-0.059316966321094955,-24.6758579895755,1714,4.1201923076923075,-0.05794003843785892,-35.285483408656084,3492,5.696574225122349,-0.010979860963854851,-4.534682578072053,1903,4.596618357487923,NFC North
GB,2013,417,428,8,7,1,0.07263570224967782,44.525685479052505,4268,6.928571428571429,0.034408727121811526,15.277474842084317,2151,4.833707865168539,0.10684806764320769,61.97187923306046,3956,6.797250859106529,0.056727857724191,23.995883817332793,2009,4.749408983451537,NFC North
GB,2014,486,348,12,4,0,0.28375087633733065,160.3192451305918,4261,7.541592920353982,-0.018615035883069512,-7.706624855590778,1941,4.665865384615385,0.009714369266292374,5.809192821242839,3610,6.016666666666667,-0.05133336785696152,-22.484015121349145,1894,4.314350797266515,NFC North
GB,2015,368,323,10,6,0,-0.0157449597074685,-9.746130058923,3509,5.650563607085346,-0.029098167074320346,-12.250328338288865,1865,4.408983451536643,-0.014404321208393663,-8.484145191743869,3644,6.165820642978003,-0.006719836928438626,-2.7954521622304687,1908,4.575539568345324,NFC North
GB,2016,432,388,10,6,0,0.1708099684459825,111.53890939522657,4201,6.42354740061162,0.02746996768657236,9.834248431792904,1722,4.810055865921788,0.13814263111725514,84.26700498152563,4298,7.011419249592169,-0.05825130437057073,-21.43648000837003,1535,4.159891598915989,NFC North
GB,2017,320,384,7,9,0,-0.041887333925032744,-25.299949690719778,3169,5.23801652892562,0.06941431180326295,26.099781238026868,1728,4.583554376657825,0.17650735887157742,96.54952530275285,3793,6.908925318761384,-0.09661639638919049,-43.47737837513572,1809,4.011086474501108,NFC North
GB,2018,376,400,6,9,1,0.042070233102610155,28.944320374595787,4242,6.156748911465892,0.12772455665602753,41.89365458317703,1675,5.1067073170731705,0.13921416116377214,79.35207186335012,3756,6.577933450087565,-0.015615524823836957,-6.714675674249891,1934,4.497674418604651,NFC North
NE,2009,427,285,10,6,0,0.18741132276783878,114.32090688838166,4438,7.251633986928105,-0.034282707953522985,-15.427218579085343,1942,4.315555555555555,-0.00472886123013936,-2.520483035664279,3355,6.259328358208955,-0.06679636400490041,-25.983785597906262,1777,4.556410256410256,AFC East
NE,2010,518,313,14,2,0,0.24684051125363465,131.07231147568,3847,7.24482109227872,0.0805879656555706,34.73341319755093,2032,4.69284064665127,-0.004016577524198777,-2.5706096154872173,4137,6.423913043478261,-0.05207177544304153,-21.245284380760943,1738,4.239024390243903,AFC East
NE,2011,513,342,13,3,0,0.27535672791884125,175.67759241222072,5088,7.962441314553991,0.045044788286143334,19.234124598183204,1781,4.17096018735363,0.10626799992613342,69.71180795154353,4722,7.165402124430956,-0.023433950200918662,-9.279844279563791,1869,4.707808564231738,AFC East
NE,2012,557,331,12,4,0,0.26164851910136006,172.68802260689765,4634,7.0212121212121215,0.045688388706220134,23.39245501758471,2193,4.258252427184466,0.026078732263909474,16.194892735887784,4306,6.911717495987159,-0.1835165324688035,-74.14067911739662,1639,3.997560975609756,AFC East
NE,2013,444,338,12,4,0,0.09103004372608794,59.988798815491954,4086,6.1909090909090905,-0.06335520081247714,-28.63655076723967,2071,4.581858407079646,0.01247917288172678,7.861878915487872,3824,6.050632911392405,-0.017139128396932445,-8.106807731749047,2150,4.526315789473684,AFC East
NE,2014,468,313,12,4,0,0.18084820575985663,114.29606604022939,4121,6.510268562401264,-0.01299305132991021,-5.444088507232378,1759,4.178147268408551,0.01687465474370946,10.3441633578939,3843,6.258957654723127,-0.06771047085887127,-27.55816163956061,1683,4.125,AFC East
NE,2015,465,315,12,4,0,0.18744216403541705,124.64903908355234,4587,6.897744360902256,-0.01031673957270516,-3.755293204464678,1425,3.9148351648351647,0.017712620708595056,11.406927736335216,3854,5.956723338485316,-0.10640812885762915,-41.605578383333,1585,4.053708439897698,AFC East
NE,2016,441,250,14,2,0,0.2642596225713579,150.62798486567397,4310,7.56140350877193,-0.026456409332621143,-12.196404702338347,1892,4.086393088552915,1.8143867749680035e-4,0.11358061211299714,3810,6.086261980830671,-0.09253487524971955,-33.405089965148754,1420,3.8904109589041096,AFC East
NE,2017,458,296,13,3,0,0.23434056860349037,145.29115253416404,4396,7.090322580645161,-0.007573702337368052,-3.2718394097429986,1901,4.400462962962963,0.05983602768139659,37.21800921782868,4022,6.424920127795527,0.014858887467214036,5.586941687672478,1847,4.847769028871391,AFC East
NE,2018,436,325,11,5,0,0.16559291005286586,97.86540984124373,4258,7.1925675675675675,0.03471560211581757,15.865030166928628,2055,4.486899563318778,-0.017012254606640874,-10.700708147577108,3943,6.248811410459588,-0.04018631463045007,-14.547445896222923,1809,4.997237569060774,AFC East
OAK,2009,197,379,5,11,0,-0.284749925040973,-149.20896072146988,2557,4.879770992366412,-0.14143654563155822,-56.85749134388641,1709,4.240694789081886,0.0968533756605183,45.32737980912256,3303,7.012738853503185,-0.004180677835370051,-2.224120608416867,2503,4.696060037523452,AFC West
OAK,2010,410,371,8,8,0,-0.06886549076958169,-36.429844617108714,3177,5.983050847457627,-0.004738481010536648,-2.3123787331418844,2509,5.130879345603272,-0.054117497912339836,-27.599923935293315,3012,5.905882352941177,-0.11810928880656665,-54.212163562214094,2151,4.676086956521739,AFC West
OAK,2011,359,433,8,8,0,0.07102207731484371,38.56498798196014,3960,7.26605504587156,-0.07295924655909065,-33.5612534171817,2117,4.602173913043479,0.09407258309002654,58.70129184817656,4029,6.425837320574162,-0.004084641607552896,-1.7032955503495575,2184,5.237410071942446,AFC West
OAK,2012,290,443,4,12,0,-0.014317050900251661,-9.349034237864334,4088,6.2603369065849925,-0.2012116498769915,-74.64952210436384,1423,3.8150134048257374,0.16239061340729496,88.82766553379034,3775,6.90127970749543,-0.0527733714194695,-22.3231361104356,1908,4.489411764705882,AFC West
OAK,2013,322,453,4,12,0,-0.06732149554918836,-37.16146554315198,3340,6.0071942446043165,-0.03929361125255638,-16.778372004841575,2002,4.688524590163935,0.15812609731202643,92.34564083022343,4112,7.017064846416382,-0.07109127652919307,-30.498157631023826,1722,4.004651162790697,AFC West
OAK,2014,253,452,3,13,0,-0.10680327477412588,-68.56770240498881,3280,5.0852713178294575,-0.24191494929749632,-80.31576316676878,1240,3.7237237237237237,0.1344605845171812,75.0290061605871,3810,6.803571428571429,-0.05257689350485351,-24.29052479924232,1933,4.174946004319654,AFC West
OAK,2015,359,399,7,9,0,0.00963119543757044,6.115809102857229,3876,6.0847723704866565,-0.10287910058511515,-36.83071800947122,1467,4.097765363128492,0.046736373786902034,31.640525053732677,4148,6.117994100294985,-0.061256856128036184,-24.318971882830365,1686,4.236180904522613,AFC West
OAK,2016,416,385,12,4,0,0.09520991291109691,58.3636766145024,4055,6.6042345276872965,-0.051207653300430894,-21.25117611967882,1952,4.703614457831326,0.09343577476632586,52.60434119344146,4124,7.299115044247787,-0.031376075882408254,-12.95831933943461,1896,4.5907990314769975,AFC West
OAK,2017,301,373,6,10,0,-0.015543232431101025,-8.999531577607494,3635,6.256454388984509,-0.12658040869169335,-45.442366720317914,1564,4.344444444444444,0.16465383270882583,92.20614631694248,3857,6.8875,-0.04194252488504731,-17.531975401949776,1767,4.217183770883055,AFC West
OAK,2018,290,467,4,12,0,-0.0037902537096318107,-2.262781464650191,3753,6.255,-0.09956120507491714,-37.335451903093926,1640,4.361702127659575,0.2291593475009644,113.20471766547641,3855,7.803643724696356,0.0989156732000123,45.50120967200565,2274,4.943478260869565,AFC West
