year,league,team_id,team_name,win_world_series,final_rank,games_played,wins,losses,runs_scored,hits,at_bats,walks,strikeouts,homeruns,hit_by_pitch,sacrifice_flies,runs_allowed,hits_allowed,walks_allowed,strikeouts_against,homeruns_allowed
2008,NL,MIL,Milwaukee Brewers,N,2,162,90,72,750,1398,5535,550,1203,198,69,43,689,1415,528,1110,175
2008,AL,MIN,Minnesota Twins,N,2,163,88,75,829,1572,5641,529,979,111,36,72,745,1568,406,995,183
2008,AL,NYA,New York Yankees,N,3,162,89,73,789,1512,5572,535,1015,180,80,39,727,1478,489,1141,143
2008,NL,NYN,New York Mets,N,2,162,89,73,799,1491,5606,619,1024,172,39,49,715,1415,590,1181,163
2008,AL,OAK,Oakland Athletics,N,3,161,75,86,646,1318,5451,574,1226,125,48,35,690,1364,576,1061,135
2008,NL,PHI,Philadelphia Phillies,Y,1,162,92,70,799,1407,5509,586,1117,214,67,40,680,1444,533,1081,160
2008,NL,PIT,Pittsburgh Pirates,N,6,162,67,95,735,1454,5628,474,1039,153,59,51,884,1631,657,963,176
2008,NL,SDN,San Diego Padres,N,5,162,63,99,637,1390,5568,518,1259,154,53,46,764,1466,561,1100,165
2008,AL,SEA,Seattle Mariners,N,4,162,61,101,671,1498,5643,417,890,124,38,42,811,1544,626,1016,161
2008,NL,SFN,San Francisco Giants,N,4,162,72,90,640,1452,5543,452,1044,94,48,44,759,1416,652,1240,147
2008,NL,SLN,St. Louis Cardinals,N,4,162,86,76,779,1585,5636,577,985,174,42,44,725,1517,496,957,163
2008,AL,TBA,Tampa Bay Rays,N,1,162,97,65,774,1443,5541,626,1224,180,68,52,671,1349,526,1143,166
2008,AL,TEX,Texas Rangers,N,2,162,79,83,901,1619,5728,595,1207,194,63,54,967,1647,625,963,176
2008,AL,TOR,Toronto Blue Jays,N,4,162,86,76,714,1453,5503,521,938,126,59,56,610,1330,467,1184,134
2008,NL,WAS,Washington Nationals,N,5,161,59,102,641,1376,5491,534,1095,117,67,36,825,1496,588,1063,190
2009,NL,ARI,Arizona Diamondbacks,N,5,162,70,92,720,1408,5565,571,1298,173,37,41,782,1470,525,1158,168
2009,NL,ATL,Atlanta Braves,N,3,162,86,76,735,1459,5539,602,1064,149,52,47,641,1399,530,1232,119
2009,AL,BAL,Baltimore Orioles,N,5,162,64,98,741,1508,5618,517,1013,160,39,46,876,1633,546,933,218
2009,AL,BOS,Boston Red Sox,N,2,162,95,67,872,1495,5543,659,1120,212,70,51,736,1494,530,1230,167
2009,AL,CHA,Chicago White Sox,N,3,162,79,83,724,1410,5463,534,1022,184,62,39,732,1438,507,1119,169
2009,NL,CHN,Chicago Cubs,N,2,161,83,78,707,1398,5486,592,1185,161,59,42,672,1329,586,1272,160
2009,NL,CIN,Cincinnati Reds,N,4,162,78,84,673,1349,5462,531,1129,158,53,41,723,1420,577,1069,188
2009,AL,CLE,Cleveland Indians,N,4,162,65,97,773,1468,5568,582,1211,161,81,50,865,1570,598,986,183
2009,NL,COL,Colorado Rockies,N,2,162,92,70,804,1408,5398,660,1277,190,47,60,715,1427,528,1154,141
2009,AL,DET,Detroit Tigers,N,2,163,86,77,743,1443,5540,540,1114,183,61,39,745,1449,594,1102,182
2009,NL,FLO,Florida Marlins,N,2,162,87,75,772,1493,5572,568,1226,159,63,39,766,1425,601,1248,160
2009,NL,HOU,Houston Astros,N,5,162,74,88,643,1415,5436,448,990,142,43,45,770,1521,546,1144,176
2009,AL,KCA,Kansas City Royals,N,4,162,65,97,686,1432,5532,457,1091,144,42,32,842,1486,600,1153,166
2009,AL,LAA,Los Angeles Angels of Anaheim,N,1,162,97,65,883,1604,5622,547,1054,173,41,52,761,1513,523,1062,180
2009,NL,LAN,Los Angeles Dodgers,N,1,162,95,67,780,1511,5592,607,1068,145,63,44,611,1265,584,1272,127
2009,NL,MIL,Milwaukee Brewers,N,3,162,80,82,785,1447,5510,610,1231,182,71,47,818,1498,607,1104,207
2009,AL,MIN,Minnesota Twins,N,1,163,87,76,817,1539,5608,585,1021,172,45,57,765,1542,466,1052,185
2009,AL,NYA,New York Yankees,Y,1,162,103,59,915,1604,5660,663,1014,244,54,39,753,1386,574,1260,181
2009,NL,NYN,New York Mets,N,4,162,70,92,671,1472,5453,526,928,95,36,55,757,1452,616,1031,158
2009,AL,OAK,Oakland Athletics,N,4,162,75,87,759,1464,5584,527,1046,135,50,54,761,1486,523,1124,156
2009,NL,PHI,Philadelphia Phillies,N,1,162,93,69,820,1439,5578,589,1155,224,71,45,709,1479,489,1153,189
2009,NL,PIT,Pittsburgh Pirates,N,6,161,62,99,636,1364,5417,499,1142,125,46,36,768,1491,563,919,152
2009,NL,SDN,San Diego Padres,N,4,162,75,87,638,1315,5425,586,1182,141,57,36,769,1422,603,1187,167
2009,AL,SEA,Seattle Mariners,N,3,162,85,77,640,1430,5543,421,1093,160,49,44,692,1359,534,1043,172
2009,NL,SFN,San Francisco Giants,N,3,162,88,74,657,1411,5493,392,1158,122,50,55,611,1268,584,1302,140
2009,NL,SLN,St. Louis Cardinals,N,1,162,91,71,730,1436,5465,528,1041,160,61,43,640,1407,460,1049,123
2009,AL,TBA,Tampa Bay Rays,N,3,162,84,78,803,1434,5462,642,1229,199,49,45,754,1421,515,1125,183
2009,AL,TEX,Texas Rangers,N,2,162,87,75,784,1436,5526,472,1253,224,37,51,740,1432,531,1016,171
2009,AL,TOR,Toronto Blue Jays,N,4,162,75,87,798,1516,5696,548,1028,209,45,49,771,1509,551,1181,181
2009,NL,WAS,Washington Nationals,N,5,162,59,103,710,1416,5493,617,1208,156,56,42,874,1533,629,911,173
2010,NL,ARI,Arizona Diamondbacks,N,5,162,65,97,713,1366,5473,589,1529,180,39,41,836,1503,548,1070,210
2010,NL,ATL,Atlanta Braves,N,2,162,91,71,738,1411,5463,634,1140,139,51,35,629,1326,505,1241,126
2010,AL,BAL,Baltimore Orioles,N,5,162,66,96,613,1440,5554,424,1056,133,54,45,785,1508,520,1007,186
2010,AL,BOS,Boston Red Sox,N,3,162,89,73,818,1511,5646,587,1140,211,47,46,744,1402,580,1207,152
2010,AL,CHA,Chicago White Sox,N,2,162,88,74,752,1467,5484,467,922,177,79,38,704,1471,490,1149,136
2010,NL,CHN,Chicago Cubs,N,5,162,75,87,685,1414,5512,479,1236,149,50,38,767,1409,605,1268,154
2010,NL,CIN,Cincinnati Reds,N,1,162,91,71,790,1515,5579,522,1218,188,68,50,685,1404,524,1130,158
2010,AL,CLE,Cleveland Indians,N,4,162,69,93,646,1362,5487,545,1184,128,64,33,752,1477,572,967,147
2010,NL,COL,Colorado Rockies,N,3,162,83,79,770,1452,5530,585,1274,173,47,47,717,1405,525,1234,139
2010,AL,DET,Detroit Tigers,N,3,162,81,81,751,1515,5643,546,1147,152,41,41,743,1445,537,1056,142
2010,NL,FLO,Florida Marlins,N,3,162,80,82,719,1403,5531,514,1375,152,55,43,717,1433,549,1168,134
2010,NL,HOU,Houston Astros,N,4,162,76,86,611,1348,5452,415,1025,108,33,29,729,1446,548,1210,140
2010,AL,KCA,Kansas City Royals,N,5,162,67,95,676,1534,5604,471,905,121,35,53,845,1553,551,1035,176
2010,AL,LAA,Los Angeles Angels of Anaheim,N,3,162,80,82,681,1363,5488,466,1070,155,52,37,702,1422,565,1130,148
2010,NL,LAN,Los Angeles Dodgers,N,4,162,80,82,667,1368,5426,533,1184,120,46,50,692,1323,539,1274,134
2010,NL,MIL,Milwaukee Brewers,N,3,162,77,85,750,1471,5606,546,1216,182,81,35,804,1487,582,1258,173
2010,AL,MIN,Minnesota Twins,N,1,162,94,68,781,1521,5568,559,967,142,39,53,671,1493,383,1048,155
2010,AL,NYA,New York Yankees,N,2,162,95,67,859,1485,5567,662,1136,201,73,44,693,1349,540,1154,179
2010,NL,NYN,New York Mets,N,4,162,79,83,656,1361,5465,502,1095,128,46,57,652,1438,545,1106,135
2010,AL,OAK,Oakland Athletics,N,2,162,81,81,663,1396,5448,527,1061,109,47,51,626,1315,512,1070,153
2010,NL,PHI,Philadelphia Phillies,N,1,162,97,65,772,1451,5581,560,1064,166,63,43,640,1402,416,1183,168
2010,NL,PIT,Pittsburgh Pirates,N,6,162,57,105,587,1303,5386,463,1207,126,33,33,866,1567,538,1026,167
2010,NL,SDN,San Diego Padres,N,2,162,90,72,665,1338,5434,538,1183,132,50,46,581,1305,517,1295,139
2010,AL,SEA,Seattle Mariners,N,4,162,61,101,513,1274,5409,459,1184,101,39,40,698,1402,452,973,157
2010,NL,SFN,San Francisco Giants,Y,1,162,92,70,697,1411,5488,487,1099,162,50,41,583,1279,578,1331,134
2010,NL,SLN,St. Louis Cardinals,N,2,162,86,76,736,1456,5542,541,1027,150,50,40,641,1412,477,1094,133
2010,AL,TBA,Tampa Bay Rays,N,1,162,96,66,802,1343,5439,672,1292,160,57,57,649,1347,478,1189,175
2010,AL,TEX,Texas Rangers,N,1,162,90,72,787,1556,5635,511,986,162,45,54,687,1355,551,1181,162
2010,AL,TOR,Toronto Blue Jays,N,4,162,85,77,755,1364,5495,471,1164,257,55,34,728,1407,539,1184,150
2010,NL,WAS,Washington Nationals,N,5,162,69,93,655,1355,5418,503,1220,149,60,47,742,1469,512,1068,151
2011,NL,ARI,Arizona Diamondbacks,N,1,162,94,68,731,1357,5421,531,1249,172,61,33,662,1414,442,1058,159
2011,NL,ATL,Atlanta Braves,N,2,162,89,73,641,1345,5528,504,1260,173,28,30,605,1332,521,1332,125
2011,AL,BAL,Baltimore Orioles,N,5,162,69,93,708,1434,5585,452,1120,191,52,43,860,1568,535,1044,210
2011,AL,BOS,Boston Red Sox,N,3,162,90,72,875,1600,5710,578,1108,203,50,50,737,1366,540,1213,156
2011,AL,CHA,Chicago White Sox,N,3,162,79,83,654,1387,5502,475,989,154,84,46,706,1463,439,1220,147
2011,NL,CHN,Chicago Cubs,N,5,162,71,91,654,1423,5549,425,1202,148,59,35,756,1439,580,1224,162
2011,NL,CIN,Cincinnati Reds,N,3,162,79,83,735,1438,5612,535,1250,183,63,40,720,1414,539,1112,185
2011,AL,CLE,Cleveland Indians,N,2,162,80,82,704,1380,5509,494,1269,154,65,43,760,1482,463,1024,153
2011,NL,COL,Colorado Rockies,N,4,162,73,89,735,1429,5544,555,1201,163,57,44,774,1471,522,1118,176
2011,AL,DET,Detroit Tigers,N,1,162,95,67,787,1540,5563,521,1143,169,39,58,711,1406,492,1115,149
2011,NL,FLO,Florida Marlins,N,5,162,72,90,625,1358,5508,542,1244,149,51,42,702,1403,500,1218,149
2011,NL,HOU,Houston Astros,N,6,162,56,106,615,1442,5598,401,1164,95,46,37,796,1477,560,1191,188
2011,AL,KCA,Kansas City Royals,N,4,162,71,91,730,1560,5672,442,1006,129,39,57,762,1487,557,1080,163
2011,AL,LAA,Los Angeles Angels of Anaheim,N,2,162,86,76,667,1394,5513,442,1086,155,51,32,633,1388,476,1058,142
2011,NL,LAN,Los Angeles Dodgers,N,3,161,82,79,644,1395,5436,498,1087,117,45,43,612,1287,507,1265,132
2011,NL,MIL,Milwaukee Brewers,N,1,162,96,66,721,1422,5447,481,1083,185,56,44,638,1348,440,1257,147
2011,AL,MIN,Minnesota Twins,N,5,162,63,99,619,1357,5487,440,1048,103,37,25,804,1564,480,940,161
2011,AL,NYA,New York Yankees,N,1,162,97,65,867,1452,5518,627,1138,222,74,51,657,1423,507,1222,152
2011,NL,NYN,New York Mets,N,4,162,77,85,718,1477,5600,571,1085,108,51,48,742,1482,514,1126,147
2011,AL,OAK,Oakland Athletics,N,3,162,74,88,645,1330,5452,509,1094,114,50,57,679,1380,519,1160,136
2011,NL,PHI,Philadelphia Phillies,N,1,162,102,60,713,1409,5579,539,1024,153,56,38,529,1320,404,1299,120
2011,NL,PIT,Pittsburgh Pirates,N,4,162,72,90,610,1325,5421,489,1308,107,34,44,712,1513,535,1031,152
2011,NL,SDN,San Diego Padres,N,5,162,71,91,593,1284,5417,501,1320,91,48,47,611,1324,521,1139,125
2011,AL,SEA,Seattle Mariners,N,4,162,67,95,556,1263,5421,435,1280,109,37,41,675,1369,436,1088,145
2011,NL,SFN,San Francisco Giants,N,2,162,86,76,570,1327,5486,448,1122,121,52,43,578,1260,559,1316,96
2011,NL,SLN,St. Louis Cardinals,Y,2,162,90,72,762,1513,5532,542,978,162,44,40,692,1461,448,1098,136
2011,AL,TBA,Tampa Bay Rays,N,2,162,91,71,707,1324,5436,571,1193,172,73,35,614,1263,504,1143,161
2011,AL,TEX,Texas Rangers,N,1,162,96,66,855,1599,5659,475,930,210,39,49,677,1327,461,1179,170
2011,AL,TOR,Toronto Blue Jays,N,4,162,81,81,743,1384,5559,525,1184,186,48,47,761,1433,540,1169,179
2011,NL,WAS,Washington Nationals,N,3,161,80,81,624,1319,5441,470,1323,154,65,32,643,1403,477,1049,129
2012,NL,ARI,Arizona Diamondbacks,N,3,162,81,81,734,1416,5462,539,1266,165,41,45,688,1432,417,1200,155
2012,NL,ATL,Atlanta Braves,N,2,162,94,68,700,1341,5425,567,1289,149,34,46,600,1310,464,1232,145
2012,AL,BAL,Baltimore Orioles,N,2,162,93,69,712,1375,5560,480,1315,214,50,30,705,1433,481,1177,184
2012,AL,BOS,Boston Red Sox,N,5,162,69,93,734,1459,5604,428,1197,165,45,55,806,1449,529,1176,190
2012,AL,CHA,Chicago White Sox,N,2,162,85,77,748,1409,5518,461,1203,211,65,36,676,1365,503,1246,186
2012,NL,CHN,Chicago Cubs,N,5,162,61,101,613,1297,5411,447,1235,137,43,24,759,1399,573,1128,175
2012,NL,CIN,Cincinnati Reds,N,1,162,97,65,669,1377,5477,481,1266,172,47,37,588,1356,427,1248,152
2012,AL,CLE,Cleveland Indians,N,4,162,68,94,667,1385,5525,555,1087,136,59,39,845,1503,543,1086,174
2012,NL,COL,Colorado Rockies,N,5,162,64,98,758,1526,5577,450,1213,166,36,39,890,1637,566,1144,198
2012,AL,DET,Detroit Tigers,N,1,162,88,74,726,1467,5476,511,1103,163,57,39,670,1409,438,1318,151
2012,NL,HOU,Houston Astros,N,6,162,55,107,583,1276,5407,463,1365,146,58,30,794,1493,540,1170,173
2012,AL,KCA,Kansas City Royals,N,3,162,72,90,676,1492,5636,404,1032,131,42,41,746,1504,542,1177,163
2012,AL,LAA,Los Angeles Angels of Anaheim,N,3,162,89,73,767,1518,5536,449,1113,187,47,41,699,1339,483,1157,186
2012,NL,LAN,Los Angeles Dodgers,N,2,162,86,76,637,1369,5438,481,1156,116,52,38,597,1277,539,1276,122
2012,NL,MIA,Miami Marlins,N,5,162,69,93,609,1327,5437,484,1228,137,35,40,724,1448,495,1113,133
2012,NL,MIL,Milwaukee Brewers,N,3,162,83,79,776,1442,5557,466,1240,202,90,35,733,1458,525,1402,169
2012,AL,MIN,Minnesota Twins,N,5,162,66,96,701,1448,5562,505,1069,131,53,56,832,1536,465,943,198
2012,AL,NYA,New York Yankees,N,1,162,95,67,804,1462,5524,565,1176,245,62,49,668,1401,431,1318,190
2012,NL,NYN,New York Mets,N,4,162,74,88,650,1357,5450,503,1250,139,42,30,709,1368,488,1240,161
2012,AL,OAK,Oakland Athletics,N,1,162,94,68,713,1315,5527,550,1387,195,45,34,614,1360,462,1136,147
2012,NL,PHI,Philadelphia Phillies,N,3,162,81,81,684,1414,5544,454,1094,158,63,39,680,1387,409,1385,178
2012,NL,PIT,Pittsburgh Pirates,N,4,162,79,83,651,1313,5412,444,1354,170,51,45,674,1357,490,1192,153
2012,NL,SDN,San Diego Padres,N,4,162,76,86,651,1339,5422,539,1238,121,54,34,710,1356,539,1205,162
2012,AL,SEA,Seattle Mariners,N,4,162,75,87,619,1285,5494,466,1259,149,30,35,651,1359,449,1166,166
2012,NL,SFN,San Francisco Giants,Y,1,162,94,68,718,1495,5558,483,1097,103,29,61,649,1361,489,1237,142
2012,NL,SLN,St. Louis Cardinals,N,2,162,88,74,765,1526,5622,533,1192,159,53,49,648,1420,436,1218,134
2012,AL,TBA,Tampa Bay Rays,N,3,162,90,72,697,1293,5398,571,1323,175,58,42,577,1233,469,1383,139
2012,AL,TEX,Texas Rangers,N,2,162,93,69,808,1526,5590,478,1103,200,57,53,707,1378,446,1286,175
2012,AL,TOR,Toronto Blue Jays,N,4,162,73,89,716,1346,5487,473,1251,198,55,45,784,1439,574,1142,204
2012,NL,WAS,Washington Nationals,N,1,162,98,64,731,1468,5615,479,1325,194,41,36,594,1296,497,1325,129
2013,NL,ARI,Arizona Diamondbacks,N,2,162,81,81,685,1468,5676,519,1142,130,43,43,695,1460,485,1218,176
2013,NL,ATL,Atlanta Braves,N,1,162,96,66,688,1354,5441,542,1384,181,55,35,548,1326,409,1232,127
2013,AL,BAL,Baltimore Orioles,N,3,162,85,77,745,1460,5620,416,1125,212,36,45,709,1438,473,1169,202
2013,AL,BOS,Boston Red Sox,Y,1,162,97,65,853,1566,5651,581,1308,178,72,50,656,1366,524,1294,156
2013,AL,CHA,Chicago White Sox,N,5,162,63,99,598,1385,5563,411,1207,148,34,48,723,1424,509,1249,182
2013,NL,CHN,Chicago Cubs,N,5,162,66,96,602,1307,5498,439,1230,172,67,30,689,1332,540,1184,160
2013,NL,CIN,Cincinnati Reds,N,3,162,90,72,698,1370,5499,585,1245,155,76,46,589,1294,435,1296,170
2013,AL,CLE,Cleveland Indians,N,2,162,92,70,745,1391,5465,562,1283,171,51,56,662,1359,554,1379,147
2013,NL,COL,Colorado Rockies,N,5,162,74,88,706,1511,5599,427,1204,159,26,35,760,1545,517,1064,136
2013,AL,DET,Detroit Tigers,N,1,162,93,69,796,1625,5735,531,1073,176,43,47,624,1369,462,1428,128
2013,AL,HOU,Houston Astros,N,5,162,51,111,610,1307,5457,426,1535,148,52,38,848,1530,616,1084,191
2013,AL,KCA,Kansas City Royals,N,3,162,86,76,648,1443,5549,422,1048,112,42,42,601,1366,469,1208,155
2013,AL,LAA,Los Angeles Angels of Anaheim,N,3,162,78,84,733,1476,5588,523,1221,164,48,64,737,1475,533,1200,167
2013,NL,LAN,Los Angeles Dodgers,N,1,162,92,70,649,1447,5491,476,1146,138,57,48,582,1321,460,1292,127
2013,NL,MIA,Miami Marlins,N,5,162,62,100,513,1257,5449,432,1232,95,56,26,646,1376,526,1177,121
2013,NL,MIL,Milwaukee Brewers,N,4,162,74,88,640,1381,5474,407,1183,157,71,35,687,1401,466,1125,175
2013,AL,MIN,Minnesota Twins,N,4,162,66,96,614,1346,5564,533,1430,151,52,32,788,1591,458,985,168
2013,AL,NYA,New York Yankees,N,4,162,85,77,650,1321,5449,466,1214,144,57,36,671,1452,437,1233,171
2013,NL,NYN,New York Mets,N,4,162,74,88,619,1318,5559,512,1384,130,51,32,684,1442,458,1209,152
2013,AL,OAK,Oakland Athletics,N,1,162,96,66,767,1403,5521,573,1178,186,45,49,625,1339,428,1183,163
2013,NL,PHI,Philadelphia Phillies,N,4,162,73,89,610,1355,5456,417,1205,140,53,31,749,1465,506,1199,152
2013,NL,PIT,Pittsburgh Pirates,N,2,162,94,68,634,1346,5486,469,1330,161,88,29,577,1299,515,1261,101
2013,NL,SDN,San Diego Padres,N,3,162,76,86,618,1349,5517,467,1309,146,52,34,700,1407,525,1171,156
2013,AL,SEA,Seattle Mariners,N,4,162,71,91,624,1318,5558,529,1353,188,31,28,754,1467,478,1297,174
2013,NL,SFN,San Francisco Giants,N,4,162,76,86,629,1446,5552,469,1078,107,39,42,691,1380,521,1256,145
2013,NL,SLN,St. Louis Cardinals,N,1,162,97,65,783,1494,5557,481,1110,125,64,44,596,1366,451,1254,112
2013,AL,TBA,Tampa Bay Rays,N,2,163,92,71,700,1421,5538,589,1171,165,36,55,646,1315,482,1310,153
2013,AL,TEX,Texas Rangers,N,2,163,91,72,730,1465,5585,462,1067,176,61,42,636,1370,498,1309,157
2013,AL,TOR,Toronto Blue Jays,N,5,162,74,88,712,1398,5537,510,1123,185,38,38,756,1451,500,1208,195
2013,NL,WAS,Washington Nationals,N,2,162,86,76,656,1365,5436,464,1192,161,40,39,626,1367,405,1236,142
2014,NL,ARI,Arizona Diamondbacks,N,5,162,64,98,615,1379,5552,398,1165,118,43,36,742,1467,469,1278,154
2014,NL,ATL,Atlanta Braves,N,2,162,79,83,573,1316,5468,472,1369,123,43,27,597,1369,472,1301,121
2014,AL,BAL,Baltimore Orioles,N,1,162,96,66,705,1434,5596,401,1285,211,62,36,593,1342,472,1174,151
2014,AL,BOS,Boston Red Sox,N,5,162,71,91,634,1355,5551,535,1337,123,68,52,715,1458,482,1213,154
2014,AL,CHA,Chicago White Sox,N,4,162,73,89,660,1400,5543,417,1362,155,60,38,758,1468,557,1152,140
2014,NL,CHN,Chicago Cubs,N,5,162,73,89,614,1315,5508,442,1477,157,54,41,707,1398,504,1311,115
2014,NL,CIN,Cincinnati Reds,N,4,162,76,86,595,1282,5395,415,1252,131,52,37,612,1282,507,1290,163
2014,AL,CLE,Cleveland Indians,N,3,162,85,77,669,1411,5575,504,1189,142,42,49,653,1398,464,1450,135
2014,NL,COL,Colorado Rockies,N,4,162,66,96,755,1551,5612,397,1281,186,48,48,818,1528,531,1074,173
2014,AL,DET,Detroit Tigers,N,1,162,90,72,757,1557,5630,443,1144,155,44,61,705,1475,462,1244,127
2014,AL,HOU,Houston Astros,N,4,162,70,92,629,1317,5447,495,1442,163,55,36,723,1437,484,1137,139
2014,AL,KCA,Kansas City Royals,N,2,162,89,73,651,1456,5545,380,985,95,53,47,624,1386,440,1168,128
2014,AL,LAA,Los Angeles Angels of Anaheim,N,1,162,98,64,773,1464,5652,492,1266,155,60,54,630,1307,504,1342,126
2014,NL,LAN,Los Angeles Dodgers,N,1,162,94,68,718,1476,5560,519,1246,134,61,43,617,1338,429,1373,142
2014,NL,MIA,Miami Marlins,N,4,162,77,85,645,1399,5538,501,1419,122,35,39,674,1481,458,1190,114
2014,NL,MIL,Milwaukee Brewers,N,3,162,82,80,650,1366,5462,423,1197,150,73,37,657,1386,431,1246,167
2014,AL,MIN,Minnesota Twins,N,5,162,70,92,715,1412,5567,544,1329,128,53,44,777,1588,408,1031,147
2014,AL,NYA,New York Yankees,N,2,162,84,78,633,1349,5497,452,1133,147,56,47,664,1392,398,1370,164
2014,NL,NYN,New York Mets,N,3,162,79,83,629,1306,5472,516,1264,125,54,44,618,1370,509,1303,141
2014,AL,OAK,Oakland Athletics,N,2,162,88,74,729,1354,5545,586,1104,146,49,43,572,1269,406,1244,147
2014,NL,PHI,Philadelphia Phillies,N,5,162,73,89,619,1356,5603,443,1306,125,55,37,687,1396,521,1255,134
2014,NL,PIT,Pittsburgh Pirates,N,2,162,88,74,682,1436,5536,520,1244,156,78,35,631,1341,499,1228,128
2014,NL,SDN,San Diego Padres,N,3,162,77,85,535,1199,5294,468,1294,109,41,45,577,1300,462,1284,117
2014,AL,SEA,Seattle Mariners,N,3,162,87,75,634,1328,5450,396,1232,136,60,34,554,1240,463,1317,137
2014,NL,SFN,San Francisco Giants,Y,2,162,88,74,665,1407,5523,427,1245,132,43,49,614,1305,389,1211,133
2014,NL,SLN,St. Louis Cardinals,N,1,162,90,72,619,1371,5426,471,1133,105,86,39,603,1321,470,1221,123
2014,AL,TBA,Tampa Bay Rays,N,4,162,77,85,612,1361,5516,527,1124,117,66,53,625,1292,482,1437,145
2014,AL,TEX,Texas Rangers,N,5,162,67,95,637,1400,5460,417,1162,111,61,45,773,1510,505,1110,160
2014,AL,TOR,Toronto Blue Jays,N,3,162,83,79,723,1435,5549,502,1151,177,41,40,686,1400,490,1199,151
2014,NL,WAS,Washington Nationals,N,1,162,96,66,686,1403,5542,517,1304,152,56,41,555,1351,352,1288,110
2015,NL,ARI,Arizona Diamondbacks,N,3,162,79,83,720,1494,5649,490,1312,154,33,57,713,1450,500,1215,182
2015,NL,ATL,Atlanta Braves,N,4,162,67,95,573,1361,5420,471,1107,100,44,31,760,1462,550,1148,170
2015,AL,BAL,Baltimore Orioles,N,3,162,81,81,713,1370,5485,418,1331,217,51,32,693,1406,483,1233,174
2015,AL,BOS,Boston Red Sox,N,5,162,78,84,748,1495,5640,478,1148,161,46,42,753,1486,478,1218,178
2015,AL,CHA,Chicago White Sox,N,4,162,76,86,622,1381,5533,404,1231,136,65,37,701,1443,474,1359,162
2015,NL,CHN,Chicago Cubs,N,3,162,97,65,689,1341,5491,567,1518,171,74,35,608,1276,407,1431,134
2015,NL,CIN,Cincinnati Reds,N,5,162,64,98,640,1382,5571,496,1255,167,42,40,754,1436,544,1252,177
2015,AL,CLE,Cleveland Indians,N,3,161,81,80,669,1395,5439,533,1157,141,39,50,640,1274,425,1407,161
2015,NL,COL,Colorado Rockies,N,5,162,68,94,737,1479,5572,388,1283,186,33,34,844,1579,579,1112,183
2015,AL,DET,Detroit Tigers,N,5,161,74,87,689,1515,5605,455,1259,151,41,35,803,1491,489,1100,193
2015,AL,HOU,Houston Astros,N,2,162,86,76,729,1363,5459,486,1392,230,56,43,618,1308,423,1280,148
2015,AL,KCA,Kansas City Royals,Y,1,162,95,67,724,1497,5575,383,973,139,77,47,641,1372,489,1160,155
2015,AL,LAA,Los Angeles Angels of Anaheim,N,3,162,85,77,661,1331,5417,435,1150,176,58,40,675,1355,466,1221,166
2015,NL,LAN,Los Angeles Dodgers,N,1,162,92,70,667,1346,5385,563,1258,187,60,30,595,1317,395,1396,145
2015,NL,MIA,Miami Marlins,N,3,162,71,91,613,1420,5463,375,1150,120,39,40,678,1374,508,1152,141
2015,NL,MIL,Milwaukee Brewers,N,4,162,68,94,655,1378,5480,412,1299,145,41,34,737,1432,517,1260,176
2015,AL,MIN,Minnesota Twins,N,2,162,83,79,696,1349,5467,439,1264,156,40,41,700,1506,413,1046,163
2015,AL,NYA,New York Yankees,N,2,162,87,75,764,1397,5567,554,1227,212,63,54,698,1416,474,1370,182
2015,NL,NYN,New York Mets,N,1,162,90,72,683,1351,5527,488,1290,177,68,32,613,1341,383,1337,152
2015,AL,OAK,Oakland Athletics,N,5,162,68,94,694,1405,5600,475,1119,146,40,38,729,1402,474,1179,172
2015,NL,PHI,Philadelphia Phillies,N,5,162,63,99,626,1374,5529,387,1274,130,54,29,809,1592,488,1153,191
2015,NL,PIT,Pittsburgh Pirates,N,2,162,98,64,697,1462,5631,461,1322,140,89,41,596,1392,453,1338,110
2015,NL,SDN,San Diego Padres,N,4,162,74,88,650,1324,5457,426,1327,148,40,42,731,1371,516,1393,171
2015,AL,SEA,Seattle Mariners,N,4,162,76,86,656,1379,5544,478,1336,198,36,35,726,1430,491,1283,181
2015,NL,SFN,San Francisco Giants,N,2,162,84,78,696,1486,5565,457,1159,136,49,37,627,1344,431,1165,155
2015,NL,SLN,St. Louis Cardinals,N,1,162,100,62,647,1386,5484,506,1267,137,66,42,525,1359,477,1329,123
2015,AL,TBA,Tampa Bay Rays,N,4,162,80,82,644,1383,5485,436,1310,167,84,47,642,1314,477,1355,175
2015,AL,TEX,Texas Rangers,N,1,162,88,74,751,1419,5511,503,1233,172,76,54,733,1459,508,1095,171
2015,AL,TOR,Toronto Blue Jays,N,1,162,93,69,891,1480,5509,570,1151,232,54,62,670,1353,397,1117,173
2015,NL,WAS,Washington Nationals,N,2,162,83,79,703,1363,5428,539,1344,177,44,51,635,1366,364,1342,145
2016,NL,ARI,Arizona Diamondbacks,N,4,162,69,93,752,1479,5665,463,1427,190,50,38,890,1563,603,1318,202
2016,NL,ATL,Atlanta Braves,N,5,161,68,93,649,1404,5514,502,1240,122,59,52,779,1414,547,1227,177
